adult|backdrop_path|belongs_to_collection|budget|genres|homepage|id|imdb_id|original_language|original_title|overview|popularity|poster_path|production_companies|production_countries|release_date|revenue|runtime|spoken_languages|status|tagline|title|video|vote_average|vote_count|cast|directors
False|/tF9ZYmIKOETN7KR0gFs9rBrsPeA.jpg||0|[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]||14368|tt0119406|ja|ジャングル大帝 劇場版|"Tezuka Osamu's most famous work ""Jungle Emperor Leo"" has been made into an animated version a number of times. In this theater version, Tezuka Osamu was able for the first time to depict the theme that ""All life is equal"" through Leo's self-sacrifice."|4.292|/46ygt6dQuPk9E8DOjpDYK1zAnvt.jpg|[{'id': 192, 'logo_path': '/93eAKlnQecDdMtucfOprzcjMw9V.png', 'name': 'Shochiku Co., Ltd.', 'origin_country': 'JP'}, {'id': 4262, 'logo_path': None, 'name': 'Tezuka Productions', 'origin_country': 'JP'}]|[{'iso_3166_1': 'JP', 'name': 'Japan'}]|1997-01-01|0|100|[{'iso_639_1': 'ja', 'name': '日本語'}]|Released||Jungle Emperor Leo|False|6.3|18|[{'cast_id': 2, 'character': 'Leo', 'credit_id': '52fff1019251416ae4144c7d', 'gender': 1, 'id': 1241485, 'name': 'Yoshiko Ohta', 'order': 1, 'profile_path': None}, {'cast_id': 3, 'character': 'Kesor', 'credit_id': '52fff12e9251412a160f41a7', 'gender': 2, 'id': 68472, 'name': 'Kappei Yamaguchi', 'order': 2, 'profile_path': '/sbeWiK7FuUvPqF4yG6XR5CkPAqF.jpg'}]|[{'credit_id': '52fe45ea9251416c75066e39', 'department': 'Directing', 'gender': 2, 'id': 1025719, 'job': 'Director', 'name': 'Yoshio Takeuchi', 'profile_path': None}]
False|||0|[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]||342731|tt0085181|es|El arreglo|"Story of a typical working class family living in suburban Buenos Aires during early 1980's. Luis (Federico Luppi) is a righteous man who begins a struggle and a moral debate with the rest of the family, his close friend Vicente (Julio de Grazia) and other neighbors when a corrupt municipal official offers an ""arrangement"" for extending them a water line that would solve many long time needs."|1.08|/7QHo7KGCgVja66Bao3J9oQB9CXk.jpg|[{'id': 5462, 'logo_path': None, 'name': 'Aries Cinematográfica Argentina', 'origin_country': 'AR'}]|[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]|1983-05-18|0|90|[{'iso_639_1': 'es', 'name': 'Español'}]|Released||The Deal|False|6.0|4|[{'cast_id': 1, 'character': 'Luis', 'credit_id': '556c96dbc3a36854890060e6', 'gender': 2, 'id': 17094, 'name': 'Federico Luppi', 'order': 1, 'profile_path': '/e6OwcF9QXDFnJ4Y0L6TTPy56KK2.jpg'}, {'cast_id': 2, 'character': 'Vicente', 'credit_id': '556c96ebc3a36858fd001884', 'gender': 2, 'id': 74899, 'name': 'Julio De Grazia', 'order': 2, 'profile_path': None}, {'cast_id': 3, 'character': '', 'credit_id': '556c96ffc3a36859310016e9', 'gender': 2, 'id': 109468, 'name': 'Rodolfo Ranni', 'order': 3, 'profile_path': None}, {'cast_id': 4, 'character': '', 'credit_id': '556c970a92514173e0005bc7', 'gender': 0, 'id': 1084695, 'name': 'Haydée Padilla', 'order': 4, 'profile_path': None}, {'cast_id': 5, 'character': '', 'credit_id': '556c9724c3a368571a001aee', 'gender': 1, 'id': 567545, 'name': 'Susú Pecoraro', 'order': 5, 'profile_path': '/4a4iEZsyE9bL4c4b7eOd1KJ83kN.jpg'}, {'cast_id': 6, 'character': '', 'credit_id': '5ea71a0b07291c0020e9fae6', 'gender': 0, 'id': 2616745, 'name': 'Dora Prince', 'order': 6, 'profile_path': None}, {'cast_id': 7, 'character': '', 'credit_id': '5ea71a12d38b58002626d324', 'gender': 0, 'id': 1352694, 'name': 'Manuel Callau', 'order': 7, 'profile_path': None}, {'cast_id': 8, 'character': '', 'credit_id': '5ea71a19cc96830023ade52f', 'gender': 2, 'id': 1016570, 'name': 'Mario Alarcón', 'order': 8, 'profile_path': '/fpCxbcIjtc8O4haMOprMP20fUTr.jpg'}, {'cast_id': 9, 'character': '', 'credit_id': '5ea71a3efdc1460022a2c6ee', 'gender': 2, 'id': 1634180, 'name': 'Fernando Alvarez', 'order': 9, 'profile_path': None}, {'cast_id': 10, 'character': '', 'credit_id': '5ea71a48d38b58001e26d856', 'gender': 1, 'id': 961758, 'name': 'Margara Alonso', 'order': 10, 'profile_path': None}, {'cast_id': 11, 'character': '', 'credit_id': '5ea71a512d1e400024829ea6', 'gender': 0, 'id': 74905, 'name': 'Andrea Tenuta', 'order': 11, 'profile_path': '/spXQnhWhzhMsKRPfGd2N6iBMXqN.jpg'}, {'cast_id': 12, 'character': '', 'credit_id': '5ea71a5dd38b58001e26d86b', 'gender': 0, 'id': 1725392, 'name': 'Emilio Vidal', 'order': 12, 'profile_path': None}, {'cast_id': 13, 'character': '', 'credit_id': '5ea71a70514c4a00218a9870', 'gender': 0, 'id': 1386579, 'name': 'María José López', 'order': 13, 'profile_path': None}, {'cast_id': 14, 'character': '', 'credit_id': '5ea71a78b76cbb001ce3b77f', 'gender': 0, 'id': 2616747, 'name': 'María Visconti', 'order': 14, 'profile_path': None}, {'cast_id': 15, 'character': '', 'credit_id': '5ea71aac07291c0025e9f95a', 'gender': 0, 'id': 2616749, 'name': 'Pedro Martínez', 'order': 15, 'profile_path': None}]|[{'credit_id': '556c96b19251411a42003e22', 'department': 'Directing', 'gender': 2, 'id': 220264, 'job': 'Director', 'name': 'Fernando Ayala', 'profile_path': '/mmjFxkW7BUi76gHuiyZZuMdq73e.jpg'}]
False|/kkOgZ2JwjiM1Y1qpr7Nu6pf3l5t.jpg||0|[{'id': 18, 'name': 'Drama'}]||86473|tt0060173|en|The Black Klansman|After his daughter is killed by the KKK, a black man seeks revenge by passing as white and becoming a Klansman.|1.474|/lvCmWoG0lJn3wHAJSvG6ZcOHZzD.jpg|[{'id': 101227, 'logo_path': None, 'name': 'SGS Productions', 'origin_country': ''}]|[{'iso_3166_1': 'US', 'name': 'United States of America'}]|1966-06-01|0|88|[{'iso_639_1': 'en', 'name': 'English'}]|Released|The most shattering film of our time!.. Filmed in complete secrecy in the deep south!|The Black Klansman|False|6.3|4|[{'cast_id': 2, 'character': 'Jerry Ellsworth', 'credit_id': '574c65489251412422000144', 'gender': 0, 'id': 1191426, 'name': 'Richard Gilden', 'order': 1, 'profile_path': '/oXcOi4dmSeeXizt0Vrk0bvBzpK3.jpg'}, {'cast_id': 3, 'character': 'Andrea', 'credit_id': '574c655cc3a3685441000158', 'gender': 0, 'id': 1628595, 'name': 'Rima Kutner', 'order': 2, 'profile_path': None}, {'cast_id': 4, 'character': 'William Talmadge Rook', 'credit_id': '574c656ac3a3685443000178', 'gender': 0, 'id': 1628597, 'name': 'Harry Lovejoy', 'order': 3, 'profile_path': None}, {'cast_id': 5, 'character': 'Raymond Estes', 'credit_id': '574c657ac3a3685441000166', 'gender': 2, 'id': 92036, 'name': 'Max Julien', 'order': 4, 'profile_path': None}, {'cast_id': 6, 'character': 'Farley Madison', 'credit_id': '574c658ac3a368544100016b', 'gender': 0, 'id': 1628598, 'name': 'Jakie Deslonde', 'order': 5, 'profile_path': None}, {'cast_id': 7, 'character': 'Lonnie', 'credit_id': '59d4407ec3a368457200abf2', 'gender': 2, 'id': 37714, 'name': 'James McEachin', 'order': 6, 'profile_path': '/tqhXrygt1YBbURczSo94ENeGQCL.jpg'}, {'cast_id': 8, 'character': 'Carole Ann Rook', 'credit_id': '5c34eaf50e0a2654bbd8e183', 'gender': 0, 'id': 1581904, 'name': 'Maureen Gaffney', 'order': 7, 'profile_path': None}, {'cast_id': 9, 'character': 'Alex', 'credit_id': '5c34eb0a0e0a2654b5d8f6d9', 'gender': 2, 'id': 156806, 'name': 'Whitman Mayo', 'order': 8, 'profile_path': '/b1tTY5UHKZ2zhZXPwq46fDmEnsE.jpg'}, {'cast_id': 10, 'character': 'Ellie Madison', 'credit_id': '5c34eb21c3a36828e765db8a', 'gender': 1, 'id': 182673, 'name': 'Frances E. Williams', 'order': 9, 'profile_path': None}, {'cast_id': 11, 'character': 'Mayor Buckley', 'credit_id': '5c34eb3a0e0a2654d0d8f3f5', 'gender': 0, 'id': 85773, 'name': 'Byrd Holland', 'order': 10, 'profile_path': None}]|[{'credit_id': '52fe49889251416c910b04d9', 'department': 'Directing', 'gender': 2, 'id': 99116, 'job': 'Director', 'name': 'Ted V. Mikels', 'profile_path': None}]
False|||0|[{'id': 18, 'name': 'Drama'}]||4486|tt0097635|fr|Jésus de Montréal|A group of actors putting on an interpretive Passion Play in Montreal begin to experience a meshing of their characters and their private lives as the production takes form against the growing opposition of the Catholic church.|4.6370000000000005|/evtfMmuJyCQch2JIdWO2SdGWgJA.jpg|[{'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 806, 'logo_path': '/kcNh09qqR2Pkw1JAzRW4CommrW4.png', 'name': 'Téléfilm Canada', 'origin_country': 'CA'}]|[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]|1989-05-17|0|119|[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'fr', 'name': 'Français'}]|Released||Jesus of Montreal|False|6.9|49|"[{'cast_id': 10, 'character': 'Daniel Coulombe', 'credit_id': '52fe43c6c3a36847f806e815', 'gender': 2, 'id': 38524, 'name': 'Lothaire Bluteau', 'order': 0, 'profile_path': '/d7861HYA8NKxorco4wijxjZAvqz.jpg'}, {'cast_id': 11, 'character': 'Mireille', 'credit_id': '52fe43c6c3a36847f806e819', 'gender': 1, 'id': 32946, 'name': 'Catherine Wilkening', 'order': 1, 'profile_path': '/jVHrATav41qzL9gqSYFtmWD6uPz.jpg'}, {'cast_id': 12, 'character': 'Constance', 'credit_id': '52fe43c6c3a36847f806e81d', 'gender': 1, 'id': 38525, 'name': 'Johanne-Marie Tremblay', 'order': 2, 'profile_path': '/vjaIzsYH7qxImdpEO65hBVr3MpZ.jpg'}, {'cast_id': 13, 'character': 'Martin', 'credit_id': '52fe43c6c3a36847f806e821', 'gender': 2, 'id': 38526, 'name': 'Rémy Girard', 'order': 3, 'profile_path': '/ka9GhZNqJMdWT3KZUaGXeXC65a5.jpg'}, {'cast_id': 14, 'character': 'René', 'credit_id': '52fe43c6c3a36847f806e825', 'gender': 2, 'id': 38527, 'name': 'Robert Lepage', 'order': 4, 'profile_path': '/cUY9nwa2SDMtHIMqaM9FM6O3l5B.jpg'}, {'cast_id': 15, 'character': 'Fr. Leclerc', 'credit_id': '52fe43c6c3a36847f806e829', 'gender': 2, 'id': 38528, 'name': 'Gilles Pelletier', 'order': 5, 'profile_path': None}, {'cast_id': 16, 'character': 'Richard Cardinal', 'credit_id': '52fe43c6c3a36847f806e82d', 'gender': 2, 'id': 38529, 'name': 'Yves Jacques', 'order': 6, 'profile_path': '/n0fdKFIH2tZd11z9bSbqdN5X3x8.jpg'}, {'cast_id': 18, 'character': 'Pascal Berger', 'credit_id': '5f54683e8d2f8d0037c52d8e', 'gender': 0, 'id': 2208810, 'name': 'Cédric Noël', 'order': 7, 'profile_path': None}, {'cast_id': 19, 'character': 'Radio Host', 'credit_id': '5f546864f5f1c500368737cb', 'gender': 1, 'id': 554832, 'name': 'Pauline Martin', 'order': 8, 'profile_path': '/jpEorBHH9i74GmmusiVd3RSrpMW.jpg'}, {'cast_id': 20, 'character': 'TV Host', 'credit_id': '5f5468b4bf0f630037d2248f', 'gender': 1, 'id': 980472, 'name': 'Véronique Le Flaguais', 'order': 9, 'profile_path': None}, {'cast_id': 21, 'character': 'TV Host', 'credit_id': '5f5468d05c564e003319523d', 'gender': 0, 'id': 1019879, 'name': 'Jean-Louis Millette', 'order': 10, 'profile_path': None}, {'cast_id': 22, 'character': 'Agent', 'credit_id': '5f5468f11511aa0036171b6b', 'gender': 1, 'id': 132828, 'name': 'Monique Miller', 'order': 11, 'profile_path': '/6ieAeovcUOnpiMBRUvrlBD4kEo0.jpg'}, {'cast_id': 23, 'character': '', 'credit_id': '5f54690aa589020034e261ce', 'gender': 0, 'id': 2767552, 'name': 'Christine-Ann Atallah', 'order': 12, 'profile_path': None}, {'cast_id': 24, 'character': '', 'credit_id': '5f546949ef9d720035a5c2b2', 'gender': 0, 'id': 2767554, 'name': 'Claude Léveillée', 'order': 13, 'profile_path': None}, {'cast_id': 25, 'character': '', 'credit_id': '5f54699ef5f1c50039870cc7', 'gender': 0, 'id': 2767556, 'name': 'Valérie Gagné', 'order': 14, 'profile_path': None}, {'cast_id': 26, 'character': '', 'credit_id': '5f5469aa28723c00359e6627', 'gender': 1, 'id': 557094, 'name': 'Paule Baillargeon', 'order': 15, 'profile_path': '/rvlVR8HEkpA1tBVsf6nOXOUYayq.jpg'}, {'cast_id': 27, 'character': 'Jerzy', 'credit_id': '5f5469bb1511aa003416f17e', 'gender': 2, 'id': 1114995, 'name': 'Boris Bergman', 'order': 16, 'profile_path': '/A1JonSu7638ZGK7rNb7Ef8wf30B.jpg'}, {'cast_id': 28, 'character': 'Security Guard', 'credit_id': '5f5469cea589020032e29ab0', 'gender': 2, 'id': 79617, 'name': 'Gaston Lepage', 'order': 17, 'profile_path': '/1O3GQgbl409csm6sDXhTERAtM5O.jpg'}, {'cast_id': 29, 'character': '', 'credit_id': '5f5469da350398003380599d', 'gender': 0, 'id': 2767559, 'name': 'Pascal Rollin', 'order': 18, 'profile_path': None}, {'cast_id': 30, 'character': '', 'credit_id': '5f5469e128723c00369e3cc0', 'gender': 2, 'id': 86618, 'name': 'Marc Messier', 'order': 19, 'profile_path': '/fa12FV5UKvNBSgTLD8g6LK8FFAc.jpg'}, {'cast_id': 31, 'character': 'Eccentric', 'credit_id': '5f5469f03e09f3003584984c', 'gender': 2, 'id': 85169, 'name': 'Marcel Sabourin', 'order': 20, 'profile_path': '/ovRLik7TKrgk6K5Rj8aWZgkhH8n.jpg'}, {'cast_id': 32, 'character': 'Marcel Brochu', 'credit_id': '5f546a173503980034805f80', 'gender': 2, 'id': 56977, 'name': 'Roy Dupuis', 'order': 21, 'profile_path': '/7qexPVkYCzKadLu8DUsQ6zSfMgI.jpg'}, {'cast_id': 33, 'character': 'Detective Sergeant François Bastien', 'credit_id': '5f546a3fa589020033e28a97', 'gender': 2, 'id': 609329, 'name': 'Claude Blanchard', 'order': 22, 'profile_path': '/fhGQd85qHagIHIRfYYD57u0tdGv.jpg'}, {'cast_id': 34, 'character': '', 'credit_id': '5f546a565c564e00331957d2', 'gender': 0, 'id': 68314, 'name': 'Andrée Lachapelle', 'order': 23, 'profile_path': '/x4m3b9U2Dw18BExBtoDHngNjriQ.jpg'}, {'cast_id': 35, 'character': 'Ambulance driver', 'credit_id': '5f546a663503980032803fdd', 'gender': 2, 'id': 543221, 'name': 'Denis Bouchard', 'order': 24, 'profile_path': '/vcPRoBkWD90VVipaJ9PZ3PkqAPE.jpg'}, {'cast_id': 36, 'character': ""Daniel's Doctor/Daniel (voice)"", 'credit_id': '5f546abcbf0f630034d21a62', 'gender': 2, 'id': 44248, 'name': 'Ron Lea', 'order': 25, 'profile_path': '/g8q5de1Axmnvm8dXnOBgNJeK9J2.jpg'}, {'cast_id': 37, 'character': '', 'credit_id': '5f546ae8ef9d720036a59ec3', 'gender': 0, 'id': 1308334, 'name': 'Anna-Maria Giannotti', 'order': 26, 'profile_path': None}, {'cast_id': 38, 'character': 'Doctor', 'credit_id': '5f546af3f5f1c50036873ef7', 'gender': 2, 'id': 1330747, 'name': 'Tom Rack', 'order': 27, 'profile_path': '/yXd2De8L2DznFfawchRcOtTAMg8.jpg'}, {'cast_id': 39, 'character': 'Dubbing actress', 'credit_id': '5f546b13a589020034e2659e', 'gender': 1, 'id': 24393, 'name': 'Marie-Christine Barrault', 'order': 28, 'profile_path': '/eYCZ2LRItdgix6wdXaLSMMzzagF.jpg'}, {'cast_id': 40, 'character': 'Dubbing actress', 'credit_id': '5f546b1fbf0f630037d22b37', 'gender': 1, 'id': 26165, 'name': 'Judith Magre', 'order': 29, 'profile_path': '/toZpluBDoFKdVxvUXlYAbRQR6kz.jpg'}, {'cast_id': 41, 'character': ""Richard's Girlfriend"", 'credit_id': '5f546b498390180036b6031d', 'gender': 1, 'id': 1304749, 'name': 'Isabelle Truchon', 'order': 30, 'profile_path': None}, {'cast_id': 42, 'character': '', 'credit_id': '5f546bde5c564e0033195def', 'gender': 0, 'id': 2767574, 'name': 'Michael Barnard', 'order': 31, 'profile_path': None}, {'cast_id': 43, 'character': '', 'credit_id': '5f546c0cef9d720036a5a0c0', 'gender': 0, 'id': 2767577, 'name': 'Serge Carrier', 'order': 32, 'profile_path': None}, {'cast_id': 44, 'character': '', 'credit_id': '5f546c13f5f1c50036874354', 'gender': 0, 'id': 2767578, 'name': 'Daniel Lamontagne', 'order': 33, 'profile_path': None}, {'cast_id': 45, 'character': '', 'credit_id': '5f546c1aa589020033e28d57', 'gender': 0, 'id': 142777, 'name': 'Dominique Quesnel ', 'order': 34, 'profile_path': None}, {'cast_id': 46, 'character': '', 'credit_id': '5f546c2da589020035e2517e', 'gender': 2, 'id': 79620, 'name': 'Jean Marchand', 'order': 35, 'profile_path': '/xIy626FxN6fvf3hDcr2W0uLiIFq.jpg'}, {'cast_id': 47, 'character': '', 'credit_id': '5f546c35ef9d720037a5af0c', 'gender': 0, 'id': 2767581, 'name': 'Diane Côté', 'order': 36, 'profile_path': None}, {'cast_id': 48, 'character': '', 'credit_id': '5f546c4b8d2f8d0037c53911', 'gender': 0, 'id': 2767583, 'name': 'Andréanne Deneault', 'order': 37, 'profile_path': None}, {'cast_id': 49, 'character': '', 'credit_id': '5f546c55bf0f630037d22de9', 'gender': 1, 'id': 90678, 'name': 'Sylvie Drapeau', 'order': 38, 'profile_path': '/hgWKkyv0LKxcgaTOXRggwO2YlD1.jpg'}, {'cast_id': 50, 'character': '', 'credit_id': '5f546c5ef5f1c5003687447f', 'gender': 0, 'id': 2767586, 'name': 'Mario Bertrand', 'order': 39, 'profile_path': None}, {'cast_id': 51, 'character': '', 'credit_id': '5f546c7128723c00359e6d7a', 'gender': 1, 'id': 1296929, 'name': 'Danielle Godin', 'order': 40, 'profile_path': '/cdNxa09nkyt2o9xT3jd1tkGfwrS.jpg'}, {'cast_id': 52, 'character': '', 'credit_id': '5f546c853e09f30035849c91', 'gender': 0, 'id': 1497332, 'name': 'Gisèle Trépanier', 'order': 41, 'profile_path': None}, {'cast_id': 53, 'character': '', 'credit_id': '5f546c8d3e09f3003484e734', 'gender': 0, 'id': 2767587, 'name': 'Bob Della Serra', 'order': 42, 'profile_path': None}, {'cast_id': 55, 'character': '', 'credit_id': '5f546c9fa589020032e2a4dd', 'gender': 1, 'id': 1683995, 'name': 'Danielle Lepine', 'order': 44, 'profile_path': '/6ms8BM2zDBZZLk9T1kZIxwKyoj8.jpg'}, {'cast_id': 56, 'character': '', 'credit_id': '5f546ca7bf0f630036d2525c', 'gender': 1, 'id': 1173449, 'name': 'Léa-Marie Cantin', 'order': 45, 'profile_path': None}, {'cast_id': 57, 'character': '', 'credit_id': '5f546caebf0f630036d25271', 'gender': 0, 'id': 2767589, 'name': 'Rose-Andrée Michaud', 'order': 46, 'profile_path': None}, {'cast_id': 58, 'character': '', 'credit_id': '5f546cb528723c00349e4839', 'gender': 1, 'id': 298091, 'name': 'Susan Bain', 'order': 47, 'profile_path': None}, {'cast_id': 59, 'character': '', 'credit_id': '5f546cbea589020033e28f90', 'gender': 0, 'id': 1499565, 'name': 'Michelle Turmel', 'order': 48, 'profile_path': None}, {'cast_id': 60, 'character': '', 'credit_id': '5f546cc528723c00379e7be1', 'gender': 0, 'id': 2767590, 'name': 'Maria Bircher', 'order': 49, 'profile_path': None}, {'cast_id': 61, 'character': '', 'credit_id': '5f546ccf594c940037e2d7bc', 'gender': 0, 'id': 2767591, 'name': 'Esther Lewis', 'order': 50, 'profile_path': None}, {'cast_id': 62, 'character': '', 'credit_id': '5f546cde28723c00379e7c31', 'gender': 0, 'id': 2767592, 'name': 'Alex Nicolas-Étienne', 'order': 51, 'profile_path': None}, {'cast_id': 63, 'character': '', 'credit_id': '5f546ce7a589020034e26858', 'gender': 0, 'id': 1890211, 'name': 'Paul Tana', 'order': 52, 'profile_path': '/m3NRSNxjELPNpJicLZrVdYjiVAG.jpg'}, {'cast_id': 64, 'character': '', 'credit_id': '5f546cf2a589020032e2a5e7', 'gender': 0, 'id': 1242884, 'name': 'Dean Hagopian', 'order': 53, 'profile_path': None}, {'cast_id': 65, 'character': '', 'credit_id': '5f546cfaed28b90036cf5001', 'gender': 0, 'id': 1152740, 'name': 'Jacques Lavallée', 'order': 54, 'profile_path': '/fWotM17g64Pbz3YJmZamgNgB1vf.jpg'}, {'cast_id': 66, 'character': '', 'credit_id': '5f546d03a589020032e2a60b', 'gender': 0, 'id': 2767593, 'name': 'Bernard Meney', 'order': 55, 'profile_path': None}, {'cast_id': 67, 'character': '(voice)', 'credit_id': '5f546dca8d2f8d0035c52e70', 'gender': 2, 'id': 215967, 'name': 'Richard Dumont', 'order': 56, 'profile_path': None}, {'cast_id': 68, 'character': '(voice)', 'credit_id': '5f546de81511aa0036172bef', 'gender': 1, 'id': 92269, 'name': 'Liz MacRae', 'order': 57, 'profile_path': None}, {'cast_id': 69, 'character': 'René (voice)', 'credit_id': '5f546df828723c00369e4314', 'gender': 2, 'id': 190066, 'name': 'Michael Rudder', 'order': 58, 'profile_path': None}, {'cast_id': 70, 'character': 'Fr. Leclerc (voice)', 'credit_id': '5f546e055c564e003419433c', 'gender': 2, 'id': 58169, 'name': 'Vlasta Vrána', 'order': 59, 'profile_path': '/z5ujCvCkNv7ikka6tJVaxqegldY.jpg'}, {'cast_id': 71, 'character': '', 'credit_id': '5f59be16a294f000382632c7', 'gender': 0, 'id': 2297221, 'name': 'Lisette Guertin', 'order': 60, 'profile_path': None}]"|[{'credit_id': '52fe43c6c3a36847f806e7e7', 'department': 'Directing', 'gender': 2, 'id': 38516, 'job': 'Director', 'name': 'Denys Arcand', 'profile_path': '/jYqHVVAHbhNvFCMmi2wUm8IanRp.jpg'}]
False|/dAVnCgoJyamAOZhbLGowlDj0ZVx.jpg||0|[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]||64004|tt1869682|th|ห่วยขั้นเทพ|A group of high-school students forms a band even though they’re not remotely gifted with music. Their intention is to be cool and attract girls. But when a pretty young student turns up and wants to join the band as a guitarist, things start to get interesting.|2.08|/kgJ5VPugFupZnxQfzSPWuORm6nS.jpg|[{'id': 5369, 'logo_path': '/tjuwCtH2mVCEFCYBT6CTytdiqot.png', 'name': 'GMM Tai Hub (GTH)', 'origin_country': 'TH'}]|[{'iso_3166_1': 'TH', 'name': 'Thailand'}]|2011-03-17|0|130|[{'iso_639_1': 'th', 'name': 'ภาษาไทย'}]|Released|Sometimes you got to SUCK before you SUCCEED!|Suck Seed|False|7.0|16|[{'cast_id': 1001, 'character': 'Pet', 'credit_id': '52fe46c5c3a368484e0a2d9b', 'gender': 2, 'id': 238450, 'name': 'Chirayu La-ongmani', 'order': 0, 'profile_path': '/uRFEH7LWbJOb4WvBxHwV4EKAtIJ.jpg'}, {'cast_id': 1005, 'character': 'Khung', 'credit_id': '57ac99ef92514112c1001c3b', 'gender': 2, 'id': 931444, 'name': 'Pachara Chirathivat', 'order': 2, 'profile_path': '/yajMQ6BFlXmra0mtdDthCmbcEOP.jpg'}, {'cast_id': 1004, 'character': 'X', 'credit_id': '52fe46c5c3a368484e0a2da7', 'gender': 2, 'id': 238453, 'name': 'Thawat Phonrattana Pprasoet', 'order': 4, 'profile_path': None}, {'cast_id': 1007, 'character': 'Ern', 'credit_id': '5934a2949251417e030280a1', 'gender': 1, 'id': 1260476, 'name': 'Nattasha Nauljam', 'order': 5, 'profile_path': None}, {'cast_id': 1008, 'character': 'Tuang', 'credit_id': '5934a29fc3a3685a35027e9b', 'gender': 2, 'id': 1664664, 'name': 'Napat Chokejindachai', 'order': 6, 'profile_path': None}, {'cast_id': 1009, 'character': 'Tem Impact', 'credit_id': '5934a2a9c3a3685a35027eab', 'gender': 0, 'id': 1664666, 'name': 'Gunn Junhavat', 'order': 7, 'profile_path': None}, {'cast_id': 1010, 'character': 'Dome Thunder', 'credit_id': '5934a2b29251417e1d0277ab', 'gender': 0, 'id': 1664667, 'name': 'Touchchavit Kunkrachang', 'order': 8, 'profile_path': None}, {'cast_id': 1011, 'character': 'Raj Chamang', 'credit_id': '5934a2bbc3a36859900277c4', 'gender': 0, 'id': 1664668, 'name': 'Tossaporn Chertkeitkong', 'order': 9, 'profile_path': None}, {'cast_id': 1012, 'character': 'Som', 'credit_id': '5934a2c49251417dd8027dd0', 'gender': 0, 'id': 1664669, 'name': 'Aungwara Mongkhonsamai', 'order': 10, 'profile_path': None}, {'cast_id': 1013, 'character': 'Young Ped', 'credit_id': '5934a2cdc3a36859b302794c', 'gender': 0, 'id': 1664670, 'name': 'Tonhon Tantivejakul', 'order': 11, 'profile_path': None}, {'cast_id': 1014, 'character': 'Young Koong / Kay', 'credit_id': '5934a2d69251417ddc028b99', 'gender': 0, 'id': 1664671, 'name': 'Tanat Palakul', 'order': 12, 'profile_path': None}, {'cast_id': 1015, 'character': 'Young Ern', 'credit_id': '5934a2de9251417e320261b0', 'gender': 0, 'id': 1664672, 'name': 'Warinthorn Makhornsirisri', 'order': 13, 'profile_path': None}, {'cast_id': 1016, 'character': 'Young Tuang', 'credit_id': '5934a2ebc3a3685a45026cd8', 'gender': 0, 'id': 1664673, 'name': 'Parnphirat Phadungcharoen', 'order': 14, 'profile_path': None}, {'cast_id': 1034, 'character': 'Himself', 'credit_id': '5ca98e6e9251411467fef406', 'gender': 0, 'id': 1070407, 'name': 'Gornpop Janjaroen', 'order': 15, 'profile_path': '/tNye37OLujoN8wf79DnWlvJ57RE.jpg'}]|[{'credit_id': '5934a8ca9251417ddc029237', 'department': 'Directing', 'gender': 2, 'id': 238449, 'job': 'Director', 'name': 'Chayanop Bunprakop', 'profile_path': None}]
